case_id,image_path,source,label,split,notes
403,data/brutes_kaggle/ABNORMAL-LUNG_00403_suspected_opacity_429.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00403_suspected_opacity_429.jpg
404,data/brutes_kaggle/ABNORMAL-LUNG_00404_suspected_opacity_445.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00404_suspected_opacity_445.jpg
405,data/brutes_kaggle/ABNORMAL-LUNG_00405_suspected_opacity_448.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00405_suspected_opacity_448.jpg
406,data/brutes_kaggle/ABNORMAL-LUNG_00406_suspected_opacity_457.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00406_suspected_opacity_457.jpg
407,data/brutes_kaggle/ABNORMAL-LUNG_00407_suspected_opacity_459.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00407_suspected_opacity_459.jpg
408,data/brutes_kaggle/ABNORMAL-LUNG_00408_suspected_opacity_460.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00408_suspected_opacity_460.jpg
409,data/brutes_kaggle/ABNORMAL-LUNG_00409_suspected_opacity_472.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00409_suspected_opacity_472.jpg
410,data/brutes_kaggle/ABNORMAL-LUNG_00410_suspected_opacity_482.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00410_suspected_opacity_482.jpg
411,data/brutes_kaggle/ABNORMAL-LUNG_00411_suspected_opacity_489.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00411_suspected_opacity_489.jpg
412,data/brutes_kaggle/ABNORMAL-LUNG_00412_suspected_opacity_496.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00412_suspected_opacity_496.jpg
413,data/brutes_kaggle/ABNORMAL-LUNG_00413_suspected_opacity_530.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00413_suspected_opacity_530.jpg
414,data/brutes_kaggle/ABNORMAL-LUNG_00414_suspected_opacity_534.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00414_suspected_opacity_534.jpg
415,data/brutes_kaggle/ABNORMAL-LUNG_00415_suspected_opacity_537.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00415_suspected_opacity_537.jpg
416,data/brutes_kaggle/ABNORMAL-LUNG_00416_suspected_opacity_539.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00416_suspected_opacity_539.jpg
417,data/brutes_kaggle/ABNORMAL-LUNG_00417_suspected_opacity_542.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00417_suspected_opacity_542.jpg
418,data/brutes_kaggle/ABNORMAL-LUNG_00418_suspected_opacity_563.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00418_suspected_opacity_563.jpg
419,data/brutes_kaggle/ABNORMAL-LUNG_00419_suspected_opacity_566.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,Importé depuis ABNORMAL-LUNG_00419_suspected_opacity_566.jpg
420,data/brutes_kaggle/NORMAL-LUNG_00420_normal_004.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00420_normal_004.jpg
421,data/brutes_kaggle/NORMAL-LUNG_00421_normal_005.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00421_normal_005.jpg
422,data/brutes_kaggle/NORMAL-LUNG_00422_normal_008.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00422_normal_008.jpg
423,data/brutes_kaggle/NORMAL-LUNG_00423_normal_010.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00423_normal_010.jpg
424,data/brutes_kaggle/NORMAL-LUNG_00424_normal_011.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00424_normal_011.jpg
425,data/brutes_kaggle/NORMAL-LUNG_00425_normal_012.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00425_normal_012.jpg
426,data/brutes_kaggle/NORMAL-LUNG_00426_normal_013.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00426_normal_013.jpg
427,data/brutes_kaggle/NORMAL-LUNG_00427_normal_014.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00427_normal_014.jpg
428,data/brutes_kaggle/NORMAL-LUNG_00428_normal_015.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00428_normal_015.jpg
429,data/brutes_kaggle/NORMAL-LUNG_00429_normal_016.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00429_normal_016.jpg
430,data/brutes_kaggle/NORMAL-LUNG_00430_normal_017.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00430_normal_017.jpg
431,data/brutes_kaggle/NORMAL-LUNG_00431_normal_018.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00431_normal_018.jpg
432,data/brutes_kaggle/NORMAL-LUNG_00432_normal_020.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00432_normal_020.jpg
433,data/brutes_kaggle/NORMAL-LUNG_00433_normal_021.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00433_normal_021.jpg
434,data/brutes_kaggle/NORMAL-LUNG_00434_normal_023.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00434_normal_023.jpg
435,data/brutes_kaggle/NORMAL-LUNG_00435_normal_024.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00435_normal_024.jpg
436,data/brutes_kaggle/NORMAL-LUNG_00436_normal_025.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00436_normal_025.jpg
437,data/brutes_kaggle/NORMAL-LUNG_00437_normal_027.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00437_normal_027.jpg
438,data/brutes_kaggle/NORMAL-LUNG_00438_normal_028.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00438_normal_028.jpg
439,data/brutes_kaggle/NORMAL-LUNG_00439_normal_029.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00439_normal_029.jpg
440,data/brutes_kaggle/NORMAL-LUNG_00440_normal_030.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00440_normal_030.jpg
441,data/brutes_kaggle/NORMAL-LUNG_00441_normal_031.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00441_normal_031.jpg
442,data/brutes_kaggle/NORMAL-LUNG_00442_normal_033.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00442_normal_033.jpg
443,data/brutes_kaggle/NORMAL-LUNG_00443_normal_034.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00443_normal_034.jpg
444,data/brutes_kaggle/NORMAL-LUNG_00444_normal_035.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00444_normal_035.jpg
445,data/brutes_kaggle/NORMAL-LUNG_00445_normal_036.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00445_normal_036.jpg
446,data/brutes_kaggle/NORMAL-LUNG_00446_normal_037.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00446_normal_037.jpg
447,data/brutes_kaggle/NORMAL-LUNG_00447_normal_039.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00447_normal_039.jpg
448,data/brutes_kaggle/NORMAL-LUNG_00448_normal_040.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00448_normal_040.jpg
449,data/brutes_kaggle/NORMAL-LUNG_00449_normal_041.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00449_normal_041.jpg
450,data/brutes_kaggle/NORMAL-LUNG_00450_normal_042.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00450_normal_042.jpg
451,data/brutes_kaggle/NORMAL-LUNG_00451_normal_043.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00451_normal_043.jpg
452,data/brutes_kaggle/NORMAL-LUNG_00452_normal_044.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00452_normal_044.jpg
453,data/brutes_kaggle/NORMAL-LUNG_00453_normal_045.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00453_normal_045.jpg
454,data/brutes_kaggle/NORMAL-LUNG_00454_normal_046.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00454_normal_046.jpg
455,data/brutes_kaggle/NORMAL-LUNG_00455_normal_047.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00455_normal_047.jpg
456,data/brutes_kaggle/NORMAL-LUNG_00456_normal_049.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00456_normal_049.jpg
457,data/brutes_kaggle/NORMAL-LUNG_00457_normal_050.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00457_normal_050.jpg
458,data/brutes_kaggle/NORMAL-LUNG_00458_normal_051.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00458_normal_051.jpg
459,data/brutes_kaggle/NORMAL-LUNG_00459_normal_052.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00459_normal_052.jpg
460,data/brutes_kaggle/NORMAL-LUNG_00460_normal_053.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00460_normal_053.jpg
461,data/brutes_kaggle/NORMAL-LUNG_00461_normal_054.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00461_normal_054.jpg
462,data/brutes_kaggle/NORMAL-LUNG_00462_normal_055.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00462_normal_055.jpg
463,data/brutes_kaggle/NORMAL-LUNG_00463_normal_056.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00463_normal_056.jpg
464,data/brutes_kaggle/NORMAL-LUNG_00464_normal_058.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00464_normal_058.jpg
465,data/brutes_kaggle/NORMAL-LUNG_00465_normal_059.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00465_normal_059.jpg
466,data/brutes_kaggle/NORMAL-LUNG_00466_normal_060.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00466_normal_060.jpg
467,data/brutes_kaggle/NORMAL-LUNG_00467_normal_061.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00467_normal_061.jpg
468,data/brutes_kaggle/NORMAL-LUNG_00468_normal_062.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00468_normal_062.jpg
469,data/brutes_kaggle/NORMAL-LUNG_00469_normal_063.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00469_normal_063.jpg
470,data/brutes_kaggle/NORMAL-LUNG_00470_normal_064.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00470_normal_064.jpg
471,data/brutes_kaggle/NORMAL-LUNG_00471_normal_065.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00471_normal_065.jpg
472,data/brutes_kaggle/NORMAL-LUNG_00472_normal_066.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00472_normal_066.jpg
473,data/brutes_kaggle/NORMAL-LUNG_00473_normal_067.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00473_normal_067.jpg
474,data/brutes_kaggle/NORMAL-LUNG_00474_normal_069.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00474_normal_069.jpg
475,data/brutes_kaggle/NORMAL-LUNG_00475_normal_071.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00475_normal_071.jpg
476,data/brutes_kaggle/NORMAL-LUNG_00476_normal_072.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00476_normal_072.jpg
477,data/brutes_kaggle/NORMAL-LUNG_00477_normal_074.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00477_normal_074.jpg
478,data/brutes_kaggle/NORMAL-LUNG_00478_normal_075.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00478_normal_075.jpg
479,data/brutes_kaggle/NORMAL-LUNG_00479_normal_076.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00479_normal_076.jpg
480,data/brutes_kaggle/NORMAL-LUNG_00480_normal_077.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00480_normal_077.jpg
481,data/brutes_kaggle/NORMAL-LUNG_00481_normal_079.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00481_normal_079.jpg
482,data/brutes_kaggle/NORMAL-LUNG_00482_normal_080.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00482_normal_080.jpg
483,data/brutes_kaggle/NORMAL-LUNG_00483_normal_081.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00483_normal_081.jpg
484,data/brutes_kaggle/NORMAL-LUNG_00484_normal_082.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00484_normal_082.jpg
485,data/brutes_kaggle/NORMAL-LUNG_00485_normal_083.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00485_normal_083.jpg
486,data/brutes_kaggle/NORMAL-LUNG_00486_normal_084.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00486_normal_084.jpg
487,data/brutes_kaggle/NORMAL-LUNG_00487_normal_085.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00487_normal_085.jpg
488,data/brutes_kaggle/NORMAL-LUNG_00488_normal_088.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00488_normal_088.jpg
489,data/brutes_kaggle/NORMAL-LUNG_00489_normal_089.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00489_normal_089.jpg
490,data/brutes_kaggle/NORMAL-LUNG_00490_normal_091.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00490_normal_091.jpg
491,data/brutes_kaggle/NORMAL-LUNG_00491_normal_092.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00491_normal_092.jpg
492,data/brutes_kaggle/NORMAL-LUNG_00492_normal_093.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00492_normal_093.jpg
493,data/brutes_kaggle/NORMAL-LUNG_00493_normal_094.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00493_normal_094.jpg
494,data/brutes_kaggle/NORMAL-LUNG_00494_normal_096.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00494_normal_096.jpg
495,data/brutes_kaggle/NORMAL-LUNG_00495_normal_097.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00495_normal_097.jpg
496,data/brutes_kaggle/NORMAL-LUNG_00496_normal_101.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00496_normal_101.jpg
497,data/brutes_kaggle/NORMAL-LUNG_00497_normal_102.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00497_normal_102.jpg
498,data/brutes_kaggle/NORMAL-LUNG_00498_normal_103.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00498_normal_103.jpg
499,data/brutes_kaggle/NORMAL-LUNG_00499_normal_104.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00499_normal_104.jpg
500,data/brutes_kaggle/NORMAL-LUNG_00500_normal_105.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00500_normal_105.jpg
501,data/brutes_kaggle/NORMAL-LUNG_00501_normal_106.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00501_normal_106.jpg
502,data/brutes_kaggle/NORMAL-LUNG_00502_normal_107.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00502_normal_107.jpg
503,data/brutes_kaggle/NORMAL-LUNG_00503_normal_108.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00503_normal_108.jpg
504,data/brutes_kaggle/NORMAL-LUNG_00504_normal_109.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00504_normal_109.jpg
505,data/brutes_kaggle/NORMAL-LUNG_00505_normal_110.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00505_normal_110.jpg
506,data/brutes_kaggle/NORMAL-LUNG_00506_normal_111.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00506_normal_111.jpg
507,data/brutes_kaggle/NORMAL-LUNG_00507_normal_112.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00507_normal_112.jpg
508,data/brutes_kaggle/NORMAL-LUNG_00508_normal_113.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00508_normal_113.jpg
509,data/brutes_kaggle/NORMAL-LUNG_00509_normal_114.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00509_normal_114.jpg
510,data/brutes_kaggle/NORMAL-LUNG_00510_normal_115.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00510_normal_115.jpg
511,data/brutes_kaggle/NORMAL-LUNG_00511_normal_116.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00511_normal_116.jpg
512,data/brutes_kaggle/NORMAL-LUNG_00512_normal_118.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00512_normal_118.jpg
513,data/brutes_kaggle/NORMAL-LUNG_00513_normal_119.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00513_normal_119.jpg
514,data/brutes_kaggle/NORMAL-LUNG_00514_normal_120.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00514_normal_120.jpg
515,data/brutes_kaggle/NORMAL-LUNG_00515_normal_121.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00515_normal_121.jpg
516,data/brutes_kaggle/NORMAL-LUNG_00516_normal_122.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00516_normal_122.jpg
517,data/brutes_kaggle/NORMAL-LUNG_00517_normal_123.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00517_normal_123.jpg
518,data/brutes_kaggle/NORMAL-LUNG_00518_normal_124.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00518_normal_124.jpg
519,data/brutes_kaggle/NORMAL-LUNG_00519_normal_125.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00519_normal_125.jpg
520,data/brutes_kaggle/NORMAL-LUNG_00520_normal_126.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00520_normal_126.jpg
521,data/brutes_kaggle/NORMAL-LUNG_00521_normal_127.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00521_normal_127.jpg
522,data/brutes_kaggle/NORMAL-LUNG_00522_normal_128.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00522_normal_128.jpg
523,data/brutes_kaggle/NORMAL-LUNG_00523_normal_129.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00523_normal_129.jpg
524,data/brutes_kaggle/NORMAL-LUNG_00524_normal_130.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00524_normal_130.jpg
525,data/brutes_kaggle/NORMAL-LUNG_00525_normal_131.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00525_normal_131.jpg
526,data/brutes_kaggle/NORMAL-LUNG_00526_normal_132.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00526_normal_132.jpg
527,data/brutes_kaggle/NORMAL-LUNG_00527_normal_133.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00527_normal_133.jpg
528,data/brutes_kaggle/NORMAL-LUNG_00528_normal_134.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00528_normal_134.jpg
529,data/brutes_kaggle/NORMAL-LUNG_00529_normal_135.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00529_normal_135.jpg
530,data/brutes_kaggle/NORMAL-LUNG_00530_normal_137.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00530_normal_137.jpg
531,data/brutes_kaggle/NORMAL-LUNG_00531_normal_139.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00531_normal_139.jpg
532,data/brutes_kaggle/NORMAL-LUNG_00532_normal_140.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00532_normal_140.jpg
533,data/brutes_kaggle/NORMAL-LUNG_00533_normal_141.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00533_normal_141.jpg
534,data/brutes_kaggle/NORMAL-LUNG_00534_normal_142.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00534_normal_142.jpg
535,data/brutes_kaggle/NORMAL-LUNG_00535_normal_143.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00535_normal_143.jpg
536,data/brutes_kaggle/NORMAL-LUNG_00536_normal_144.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00536_normal_144.jpg
537,data/brutes_kaggle/NORMAL-LUNG_00537_normal_145.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00537_normal_145.jpg
538,data/brutes_kaggle/NORMAL-LUNG_00538_normal_146.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00538_normal_146.jpg
539,data/brutes_kaggle/NORMAL-LUNG_00539_normal_147.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00539_normal_147.jpg
540,data/brutes_kaggle/NORMAL-LUNG_00540_normal_148.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00540_normal_148.jpg
541,data/brutes_kaggle/NORMAL-LUNG_00541_normal_149.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00541_normal_149.jpg
542,data/brutes_kaggle/NORMAL-LUNG_00542_normal_150.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00542_normal_150.jpg
543,data/brutes_kaggle/NORMAL-LUNG_00543_normal_151.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00543_normal_151.jpg
544,data/brutes_kaggle/NORMAL-LUNG_00544_normal_152.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00544_normal_152.jpg
545,data/brutes_kaggle/NORMAL-LUNG_00545_normal_153.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00545_normal_153.jpg
546,data/brutes_kaggle/NORMAL-LUNG_00546_normal_154.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00546_normal_154.jpg
547,data/brutes_kaggle/NORMAL-LUNG_00547_normal_155.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00547_normal_155.jpg
548,data/brutes_kaggle/NORMAL-LUNG_00548_normal_156.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00548_normal_156.jpg
549,data/brutes_kaggle/NORMAL-LUNG_00549_normal_157.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00549_normal_157.jpg
550,data/brutes_kaggle/NORMAL-LUNG_00550_normal_158.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00550_normal_158.jpg
551,data/brutes_kaggle/NORMAL-LUNG_00551_normal_159.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00551_normal_159.jpg
552,data/brutes_kaggle/NORMAL-LUNG_00552_normal_160.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00552_normal_160.jpg
553,data/brutes_kaggle/NORMAL-LUNG_00553_normal_161.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00553_normal_161.jpg
554,data/brutes_kaggle/NORMAL-LUNG_00554_normal_162.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00554_normal_162.jpg
555,data/brutes_kaggle/NORMAL-LUNG_00555_normal_163.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00555_normal_163.jpg
556,data/brutes_kaggle/NORMAL-LUNG_00556_normal_164.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00556_normal_164.jpg
557,data/brutes_kaggle/NORMAL-LUNG_00557_normal_165.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00557_normal_165.jpg
558,data/brutes_kaggle/NORMAL-LUNG_00558_normal_166.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00558_normal_166.jpg
559,data/brutes_kaggle/NORMAL-LUNG_00559_normal_167.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00559_normal_167.jpg
560,data/brutes_kaggle/NORMAL-LUNG_00560_normal_169.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00560_normal_169.jpg
561,data/brutes_kaggle/NORMAL-LUNG_00561_normal_170.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00561_normal_170.jpg
562,data/brutes_kaggle/NORMAL-LUNG_00562_normal_171.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00562_normal_171.jpg
